Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
330054-2340-30714,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4157154,-81.9011698,02/09/2023,Lovers Key DMS,32,
330054-2340-48959,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4129334,-81.9000351,02/09/2023,Lovers Key DMS,24,
330054-2335-57827,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/04/2023,Concrete,26.4366112,-81.9210346,02/04/2023,Lovers Key DMS,28,
330054-2336-30528,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/05/2023,C and D,26.4476274,-81.9397328,02/05/2023,Bay Oaks DMS,32,
330054-2338-49314,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/07/2023,C and D,26.4371727,-81.9220306,02/07/2023,Lovers Key DMS,36,
330054-2339-55047,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/08/2023,C and D,26.4168022,-81.9010542,02/08/2023,Lovers Key DMS,32,
330054-2340-59408,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4102472,-81.8987879,02/09/2023,Lovers Key DMS,32,
330054-2354-37084,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/23/2023,C and D,26.43969117,-81.92563237,02/23/2023,Lovers Key DMS,36,
330210-2346-39769,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/15/2023,C and D,26.4632691,-81.9532044,02/15/2023,AandW Bulb Rd DMS,62,
330210-2349-33564,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/18/2023,C and D,26.46328695,-81.95353031,02/18/2023,AandW Bulb Rd DMS,49,
330210-2349-49603,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/18/2023,C and D,26.46316597,-81.95331647,02/18/2023,AandW Bulb Rd DMS,41,
330054-2340-57601,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.410339,-81.8989585,02/09/2023,Lovers Key DMS,36,
330054-237-41138,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/07/2023,C and D,26.43271772,-81.91577605,01/07/2023,Lovers Key DMS,28,
330054-237-54295,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/07/2023,C and D,26.43277825,-81.91597187,01/07/2023,Lovers Key DMS,32,
330203-2320-33473,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/20/2023,C and D,26.4440363,-81.9337139,01/20/2023,Bay Oaks DMS,28,
330203-2320-46197,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/20/2023,C and D,26.4055003,-81.8940126,01/20/2023,Lovers Key DMS,24,
330203-2320-53049,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/20/2023,C and D,26.4053988,-81.8936434,01/20/2023,Lovers Key DMS,24,
330203-2321-32792,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/21/2023,C and D,26.4055688,-81.8941457,01/21/2023,Lovers Key DMS,12,
330203-2322-37038,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/22/2023,C and D,26.4321266,-81.9151411,01/22/2023,Bay Oaks DMS,48,
330203-2323-38507,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/23/2023,C and D,26.4184813,-81.9021339,01/23/2023,Lovers Key DMS,64,
330203-233-47913,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/03/2023,C and D,26.4508261,-81.9489302,01/03/2023,Bay Oaks DMS,36,
330203-2330-26404,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/30/2023,C and D,26.4293834,-81.9123227,01/30/2023,Lovers Key DMS,16,
330202-2322-31093,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/22/2023,C and D,26.4317565,-81.9148275,01/22/2023,Bay Oaks DMS,56,
330202-2322-37174,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/22/2023,C and D,26.4321948,-81.9152599,01/22/2023,Bay Oaks DMS,60,
330202-2322-42225,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/22/2023,C and D,26.4322014,-81.9152182,01/22/2023,Bay Oaks DMS,60,
330202-2324-37331,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/24/2023,C and D,26.4055321,-81.8940409,01/24/2023,Lovers Key DMS,68,
330202-2324-57822,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/24/2023,C and D,26.4061353,-81.8949679,01/24/2023,Lovers Key DMS,68,
330202-2325-56210,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/25/2023,C and D,26.4072654,-81.8964292,01/25/2023,Lovers Key DMS,64,
330202-233-30691,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/03/2023,Vegetation,26.4509065,-81.9491651,01/03/2023,Bay Oaks DMS,36,
330202-2331-32589,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/31/2023,C and D,26.43784,-81.9227867,01/31/2023,Bay Oaks DMS,24,
330202-2331-42975,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/31/2023,C and D,26.4070862,-81.8962683,01/31/2023,Lovers Key DMS,24,
330210-2352-41896,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/21/2023,C and D,26.46645966,-81.95569994,02/21/2023,AandW Bulb Rd DMS,53,
330054-2356-30486,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/25/2023,C and D,26.4312982,-81.91422452,02/25/2023,Lovers Key DMS,28,
330054-2356-51849,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/25/2023,C and D,26.41713412,-81.90155401,02/25/2023,Lovers Key DMS,28,
330054-2367-30824,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/08/2023,C and D,26.4403857,-81.9273236,03/08/2023,Lovers Key DMS,56,
330054-2367-57350,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/08/2023,C and D,26.4218801,-81.9040424,03/08/2023,Lovers Key DMS,32,
330054-2368-45862,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/09/2023,C and D,26.4196162,-81.9027227,03/09/2023,Lovers Key DMS,48,
330054-2376-45461,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/17/2023,C and D,26.4334279,-81.9169723,03/17/2023,Lovers Key DMS,40,
330055-2311-30708,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.4506326,-81.9489733,01/11/2023,Bay Oaks DMS,34,
330055-2311-55898,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.4506934,-81.9488799,01/11/2023,Bay Oaks DMS,23,
330055-2319-36955,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/19/2023,C and D,26.42930219,-81.91226319,01/19/2023,Lovers Key DMS,11,
330055-2336-33250,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/05/2023,C and D,26.4477957,-81.9402125,02/05/2023,Bay Oaks DMS,30,
330055-2339-35519,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/08/2023,C and D,26.4171818,-81.9016343,02/08/2023,Lovers Key DMS,23,
330055-2312-41628,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4438795,-81.9333098,01/12/2023,Bay Oaks DMS,30,
330055-2314-42398,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/14/2023,C and D,26.43497948,-81.91915647,01/14/2023,Lovers Key DMS,15,
330055-2319-33308,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/19/2023,C and D,26.42215817,-81.90416839,01/19/2023,Lovers Key DMS,15,
330055-2320-30469,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/20/2023,C and D,26.4440733,-81.9334567,01/20/2023,Bay Oaks DMS,27,
330055-2321-51895,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/21/2023,C and D,26.4198983,-81.90283305,01/21/2023,Lovers Key DMS,23,
330055-2333-30722,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/02/2023,C and D,26.43199992,-81.91502816,02/02/2023,Bay Oaks DMS,38,
330055-2336-30708,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/05/2023,C and D,26.4477885,-81.94026346,02/05/2023,Bay Oaks DMS,23,
330007-233-54665,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/03/2023,C and D,26.4637132,-81.9531069,01/03/2023,AandW Bulb Rd DMS,53,
330203-2332-31443,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/01/2023,C and D,26.4378635,-81.9228238,02/01/2023,Bay Oaks DMS,40,
330203-2332-45928,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/01/2023,C and D,26.4416569,-81.9294196,02/01/2023,Bay Oaks DMS,72,
330203-2333-30886,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/02/2023,C and D,26.4477102,-81.9402335,02/02/2023,Bay Oaks DMS,60,
330203-2338-29040,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/07/2023,C and D,26.43166474,-81.91502133,02/07/2023,Bay Oaks DMS,52,
330203-2338-34799,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/07/2023,C and D,26.43212008,-81.91532234,02/07/2023,Bay Oaks DMS,52,
330203-2338-43927,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/07/2023,C and D,26.43196339,-81.91515399,02/07/2023,Bay Oaks DMS,60,
330203-2338-52274,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/07/2023,C and D,26.43226245,-81.91525666,02/07/2023,Bay Oaks DMS,52,
330203-234-41610,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/04/2023,C and D,26.4303134,-81.9129034,01/04/2023,Lovers Key DMS,40,
330210-2375-46475,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/16/2023,C and D,26.46019852,-81.94729583,03/16/2023,AandW Bulb Rd DMS,49,
330202-2332-47671,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/01/2023,C and D,26.4417297,-81.9295368,02/01/2023,Bay Oaks DMS,72,
330202-2339-27098,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/08/2023,C and D,26.43203756,-81.91520806,02/08/2023,Bay Oaks DMS,48,
330202-2339-39451,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/08/2023,C and D,26.43239176,-81.91573771,02/08/2023,Lovers Key DMS,64,
330202-2339-56515,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/08/2023,C and D,26.43790059,-81.92311757,02/08/2023,Lovers Key DMS,12,
330202-234-32238,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/04/2023,C and D,26.4304279,-81.9133302,01/04/2023,Lovers Key DMS,44,
330202-2340-26146,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4376587,-81.9223402,02/09/2023,Lovers Key DMS,20,
330202-2340-41288,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4380391,-81.9231626,02/09/2023,Lovers Key DMS,20,
330203-234-49734,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/04/2023,C and D,26.4302734,-81.9130182,01/04/2023,Lovers Key DMS,40,
330203-2344-48355,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/13/2023,C and D,26.4364727,-81.921119,02/13/2023,Lovers Key DMS,24,
330203-2346-31111,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/15/2023,C and D,26.40580572,-81.89473999,02/15/2023,Lovers Key DMS,36,
330203-2348-41715,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/17/2023,C and D,26.43637266,-81.92088601,02/17/2023,Lovers Key DMS,24,
330203-2348-49094,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/17/2023,C and D,26.42775873,-81.91069674,02/17/2023,Lovers Key DMS,16,
330203-2349-48297,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/18/2023,C and D,26.4284473,-81.91112618,02/18/2023,Lovers Key DMS,16,
330210-2384-38388,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/25/2023,C and D,26.46044447,-81.94759876,03/25/2023,AandW Bulb Rd DMS,53,
330210-2384-46592,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/25/2023,C and D,26.46121282,-81.94997817,03/25/2023,AandW Bulb Rd DMS,49,
330055-2354-39137,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/23/2023,C and D,26.43458196,-81.91853611,02/23/2023,Lovers Key DMS,19,
330055-2354-61800,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/23/2023,C and D,26.42886034,-81.91179003,02/24/2023,Lovers Key DMS,27,
330055-2356-33177,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/25/2023,C and D,26.4311855,-81.9141064,02/25/2023,Lovers Key DMS,34,
330055-236-33433,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/06/2023,C and D,26.4476383,-81.940235,01/06/2023,Bay Oaks DMS,23,
330055-238-26309,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/08/2023,C and D,26.4326319,-81.9158549,01/08/2023,Lovers Key DMS,23,
330210-239-32169,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/09/2023,C and D,26.46168424,-81.94782043,01/09/2023,Wakehatchee Park DMS,53,
330210-239-36939,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/09/2023,C and D,26.46152463,-81.94772103,01/09/2023,Wakehatchee Park DMS,45,
330054-237-30772,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/07/2023,C and D,26.43048095,-81.91325741,01/07/2023,Lovers Key DMS,28,
330054-2376-34368,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/17/2023,C and D,26.4336352,-81.9168653,03/17/2023,Lovers Key DMS,44,
330054-239-32069,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/09/2023,C and D,26.43263207,-81.9157775,01/09/2023,Lovers Key DMS,24,
330055-2310-29129,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/10/2023,C and D,26.4308735,-81.9132571,01/10/2023,Lovers Key DMS,15,
330055-2313-38553,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/13/2023,C and D,26.4356217,-81.9198517,01/13/2023,Lovers Key DMS,19,
330055-2319-41311,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/19/2023,C and D,26.42929524,-81.91239244,01/19/2023,Bay Oaks DMS,23,
330203-2349-51388,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/18/2023,C and D,26.42853793,-81.91108004,02/18/2023,Lovers Key DMS,12,
330203-236-44501,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/06/2023,C and D,26.4303608,-81.9131935,01/06/2023,Lovers Key DMS,16,
330203-236-51670,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/06/2023,C and D,26.4303833,-81.913198,01/06/2023,Lovers Key DMS,24,
330203-237-33106,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/07/2023,C and D,26.4309947,-81.9138594,01/07/2023,Lovers Key DMS,44,
330203-237-50970,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/07/2023,C and D,26.4327926,-81.915945,01/07/2023,Lovers Key DMS,36,
330203-238-47537,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/08/2023,C and D,26.4301606,-81.9128646,01/08/2023,Lovers Key DMS,24,
330203-239-53677,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/09/2023,C and D,26.4303726,-81.9132603,01/09/2023,Lovers Key DMS,28,
330207-2310-33723,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/10/2023,C and D,26.46122553,-81.95027092,01/10/2023,Wakehatchee Park DMS,52,
330207-2311-25334,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.45765985,-81.93903911,01/11/2023,Wakehatchee Park DMS,61,
330202-2342-50087,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/11/2023,C and D,26.4371234,-81.9219593,02/11/2023,Lovers Key DMS,28,
330202-2343-36095,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/12/2023,C and D,26.4361626,-81.9203713,02/12/2023,Lovers Key DMS,64,
330202-2343-42720,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/12/2023,C and D,26.4254371,-81.9074808,02/12/2023,Lovers Key DMS,32,
330202-2344-33778,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/13/2023,C and D,26.4256141,-81.9073482,02/13/2023,Lovers Key DMS,28,
330202-2345-31053,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/14/2023,C and D,26.4169747,-81.9015314,02/14/2023,Lovers Key DMS,68,
330202-2346-26338,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/15/2023,C and D,26.4317878,-81.9147525,02/15/2023,Lovers Key DMS,24,
330202-2348-30660,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/17/2023,C and D,26.4169659,-81.9016228,02/17/2023,Lovers Key DMS,68,
330202-2348-43613,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/17/2023,C and D,26.4278452,-81.9108375,02/17/2023,Lovers Key DMS,40,
330055-2336-42119,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/05/2023,C and D,26.4433236,-81.9322979,02/05/2023,Bay Oaks DMS,23,
330055-2336-58902,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/05/2023,C and D,26.4371285,-81.9216641,02/05/2023,Lovers Key DMS,19,
330055-2340-43537,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4132611,-81.9001226,02/09/2023,Lovers Key DMS,61,
330236-2378-33730,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/19/2023,C and D,26.4508319,-81.9490678,03/19/2023,Lovers Key DMS,44,
330237-2377-61344,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/18/2023,C and D,26.4172337,-81.9016383,03/18/2023,Lovers Key DMS,28,
330237-2378-54559,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,03/19/2023,C and D,26.4196134,-81.9025969,03/19/2023,Lovers Key DMS,32,
330202-2310-47516,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/10/2023,C and D,26.4302563,-81.9130515,01/10/2023,Lovers Key DMS,20,
330202-2311-38705,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.4507324,-81.9486496,01/11/2023,Bay Oaks DMS,24,
330202-2311-40990,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.4506915,-81.9486207,01/11/2023,Bay Oaks DMS,16,
330202-2312-30491,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4507681,-81.94886,01/12/2023,Bay Oaks DMS,24,
330202-2312-39203,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4507963,-81.9488674,01/12/2023,Bay Oaks DMS,16,
330202-2312-41887,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4507797,-81.9488899,01/12/2023,Bay Oaks DMS,40,
330202-2314-26945,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/14/2023,C and D,26.4507731,-81.9488919,01/14/2023,Bay Oaks DMS,28,
330202-2314-51316,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/14/2023,C and D,26.4330424,-81.9163192,01/14/2023,Lovers Key DMS,32,
330202-2315-35860,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/15/2023,C and D,26.4477902,-81.9401269,01/15/2023,Bay Oaks DMS,52,
330207-2311-52033,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/11/2023,C and D,26.46099033,-81.94894557,01/11/2023,Wakehatchee Park DMS,57,
330207-2312-34118,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.45962556,-81.94648009,01/12/2023,Wakehatchee Park DMS,57,
330207-2313-37372,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/13/2023,C and D,26.45905656,-81.94842641,01/13/2023,Wakehatchee Park DMS,61,
330207-2313-45903,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/13/2023,C and D,26.45895874,-81.94842302,01/13/2023,Wakehatchee Park DMS,52,
330207-2313-52223,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/13/2023,C and D,26.45919725,-81.94812129,01/13/2023,Wakehatchee Park DMS,52,
330207-2314-49855,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/14/2023,C and D,26.45902126,-81.94834065,01/14/2023,Wakehatchee Park DMS,44,
330207-2315-25831,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/15/2023,C and D,26.45785082,-81.93913697,01/15/2023,Wakehatchee Park DMS,57,
330207-2316-59741,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/16/2023,C and D,26.45783991,-81.94034753,01/16/2023,Wakehatchee Park DMS,44,
330207-2318-26293,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/18/2023,C and D,26.45940407,-81.94258059,01/18/2023,Wakehatchee Park DMS,61,
330202-235-39014,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/05/2023,C and D,26.4303406,-81.9130539,01/05/2023,Lovers Key DMS,12,
330202-2352-31462,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/21/2023,C and D,26.4059194,-81.894769,02/21/2023,Lovers Key DMS,64,
330202-236-26459,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/06/2023,C and D,26.4303884,-81.9131526,01/06/2023,Lovers Key DMS,20,
330202-239-47411,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/09/2023,C and D,26.4303005,-81.9132089,01/09/2023,Lovers Key DMS,36,
330203-2312-27808,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4509449,-81.9489968,01/12/2023,Bay Oaks DMS,16,
330203-2312-48461,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/12/2023,C and D,26.4508083,-81.9489186,01/12/2023,Bay Oaks DMS,32,
330011-233-38351,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/03/2023,C and D,26.4660076,-81.9552426,01/03/2023,AandW Bulb Rd DMS,53,
330011-233-48145,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/03/2023,C and D,26.4658873,-81.9550665,01/03/2023,AandW Bulb Rd DMS,57,
330055-2340-46297,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/09/2023,C and D,26.4130403,-81.8999848,02/09/2023,Lovers Key DMS,53,
330055-2355-40610,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/24/2023,C and D,26.4234092,-81.9049615,02/24/2023,Lovers Key DMS,49,
330055-2358-25511,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/27/2023,C and D,26.4314909,-81.9147497,02/27/2023,Lovers Key DMS,57,
330055-2358-29507,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,02/27/2023,C and D,26.4320832,-81.915359,02/27/2023,Lovers Key DMS,53,
330055-236-27596,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/06/2023,C and D,26.447877,-81.940428,01/06/2023,Bay Oaks DMS,15,
330207-2320-28218,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,01/20/2023,C and D,26.4656957,-81.95548224,01/20/2023,Wakehatchee Park DMS,57,
