Ticket #,Client,Disaster,Contractor,TDMS Project,Load Date,Debris Class,Load Latitude,Load Longitude,Disposal Date,Disposal Site,CYD,Total CYD
720157-22340-36967,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,C and D,26.569162,-82.1053053,12/6/2022,Pine Island DMS,32,
720157-22347-41786,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,C and D,26.5655865,-82.1083845,12/13/2022,Pine Island DMS,50,
740034-22343-57614,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,C and D,26.4942591,-81.85054462,12/9/2022,Domestic Rd DMS,55,
740035-22335-43748,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.7396113,-81.855592,12/1/2022,Civic Center DMS,64,
740035-22336-51405,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.7301049,-81.8567005,12/2/2022,Civic Center DMS,71,
740035-22336-56179,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.7300625,-81.8566235,12/2/2022,Civic Center DMS,71,
749184-22338-39038,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,Vegetation,26.5165568,-81.85692,12/4/2022,Domestic Rd DMS,64,
749184-22339-28128,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.5164158,-81.8567787,12/5/2022,Domestic Rd DMS,68,
749184-22339-37369,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.516488,-81.8568594,12/5/2022,Domestic Rd DMS,64,
749184-22342-35846,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/8/2022,Vegetation,26.5111207,-81.8483121,12/8/2022,Domestic Rd DMS,60,
749184-22342-55577,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/8/2022,Vegetation,26.5144657,-81.8487019,12/8/2022,Domestic Rd DMS,60,
740036-22338-59706,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,Vegetation,26.6349416,-81.5931079,12/4/2022,Civic Center DMS,62,
749028-22341-52488,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/7/2022,Vegetation,26.54540047,-81.82581023,12/7/2022,Lee Health Bonita Springs DMS,25,
749028-22348-51081,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,C and D,26.671507,-81.89790211,12/14/2022,Paige Field Airport DMS,49,
749028-22349-39153,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.67133915,-81.89528846,12/15/2022,Paige Field Airport DMS,32,
749029-22335-39128,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.50202596,-81.87328739,12/1/2022,Domestic Rd DMS,58,
749029-22335-44024,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.50171713,-81.87358696,12/1/2022,Domestic Rd DMS,58,
749029-22339-29070,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.48987233,-81.80920422,12/5/2022,Domestic Rd DMS,58,
749029-22343-39240,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,Vegetation,26.54303891,-81.81659957,12/9/2022,Lee Health Bonita Springs DMS,54,
749029-22351-53248,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,C and D,26.67509822,-81.90282027,12/17/2022,Paige Field Airport DMS,50,
749037-22337-35268,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,C and D,26.49967271,-81.97684796,12/3/2022,Wakehatchee Park DMS,39,
749037-22338-44432,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,C and D,26.49796279,-81.97887873,12/4/2022,Wakehatchee Park DMS,49,
749037-22338-56972,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,C and D,26.5006225,-81.97939365,12/4/2022,Wakehatchee Park DMS,49,
745567-22353-28609,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/19/2022,Vegetation,26.7426995,-81.8242323,12/19/2022,Civic Center DMS,58,
745567-22353-49876,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/19/2022,Vegetation,26.7463311,-81.851589,12/19/2022,Civic Center DMS,47,
745567-22354-30924,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/20/2022,Vegetation,26.7471585,-81.845185,12/20/2022,Civic Center DMS,36,
745568-22336-49590,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.7429401,-81.840202,12/2/2022,Civic Center DMS,55,
749224-22345-47119,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.5607364,-81.8789606,12/11/2022,Paige Field Airport DMS,49,
749224-22347-44841,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,Vegetation,26.6618002,-81.8878039,12/13/2022,Paige Field Airport DMS,53,
749224-22347-48168,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,Vegetation,26.6617401,-81.8877541,12/13/2022,Paige Field Airport DMS,60,
749224-22348-27172,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,C and D,26.5593303,-81.8873673,12/14/2022,Paige Field Airport DMS,53,
749224-22351-50699,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,Vegetation,26.561091,-81.880807,12/17/2022,Paige Field Airport DMS,53,
740052-22353-30275,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/19/2022,Vegetation,26.5119412,-81.8331167,12/19/2022,Domestic Rd DMS,68,
740053-22337-44657,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,Vegetation,26.4778775,-81.8485189,12/3/2022,Domestic Rd DMS,58,
745568-22341-25810,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/7/2022,Vegetation,26.7452364,-81.846484,12/7/2022,Civic Center DMS,55,
745568-22341-51118,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/7/2022,Vegetation,26.7451995,-81.8486184,12/7/2022,Civic Center DMS,55,
745568-22341-56020,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/7/2022,Vegetation,26.7471064,-81.8465767,12/7/2022,Civic Center DMS,55,
745568-22344-25780,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,Vegetation,26.744003,-81.8098998,12/10/2022,Civic Center DMS,67,
749240-22339-57942,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,C and D,26.5007416,-82.0870922,12/5/2022,Pine Island DMS,65,
749240-22340-52457,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,C and D,26.5005099,-82.0863398,12/6/2022,Pine Island DMS,44,
749240-22343-39217,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,C and D,26.4950937,-82.0889695,12/9/2022,Pine Island DMS,48,
749240-22344-61285,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,C and D,26.4949565,-82.0884306,12/10/2022,Pine Island DMS,39,
749240-22347-33573,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,C and D,26.4992917,-82.0877341,12/13/2022,Pine Island DMS,48,
749240-22348-48079,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,C and D,26.4959603,-82.0891668,12/14/2022,Pine Island DMS,57,
749240-22351-55580,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,C and D,26.5023827,-82.0875492,12/17/2022,Pine Island DMS,52,
740147-22347-39555,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,C and D,26.4973465,-82.0802378,12/13/2022,Pine Island DMS,57,
740147-22347-48056,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,C and D,26.498399,-82.0811896,12/13/2022,Pine Island DMS,53,
740081-22340-29232,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,C and D,26.42125916,-81.9036821,12/6/2022,Lovers Key DMS,35,
740081-22343-27473,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,Vegetation,26.4068121,-81.8959591,12/9/2022,Bay Oaks DMS,39,
740081-22343-43717,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,Vegetation,26.4174972,-81.9016975,12/9/2022,Bay Oaks DMS,66,
745568-22345-27047,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.7448041,-81.8056724,12/11/2022,Civic Center DMS,55,
745568-22345-48582,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.6827952,-81.8867388,12/11/2022,Civic Center DMS,55,
745568-22346-30339,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/12/2022,Vegetation,26.5518673,-81.604439,12/12/2022,Paige Field Airport DMS,59,
745568-22350-33850,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,Vegetation,26.7493471,-81.8013843,12/16/2022,Civic Center DMS,55,
745568-22351-44285,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,Vegetation,26.750715,-81.8078627,12/17/2022,Civic Center DMS,59,
749225-22336-59873,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.5306035,-81.8611486,12/2/2022,Paige Field Airport DMS,57,
749225-22338-45087,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,Vegetation,26.5775866,-81.8928088,12/4/2022,Paige Field Airport DMS,62,
749225-22341-30675,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/7/2022,Vegetation,26.5657264,-81.8731541,12/7/2022,Paige Field Airport DMS,66,
749225-22342-49657,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/8/2022,Vegetation,26.5645031,-81.8737723,12/8/2022,Paige Field Airport DMS,57,
749225-22345-47162,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.5608142,-81.8789583,12/11/2022,Paige Field Airport DMS,62,
749225-22351-36890,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,Vegetation,26.5611202,-81.8797877,12/17/2022,Paige Field Airport DMS,62,
749235-22336-33886,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,C and D,26.4948801,-82.0714601,12/2/2022,Pine Island DMS,57,
749235-22337-55025,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,C and D,26.4961327,-82.0713875,12/3/2022,Pine Island DMS,74,
745571-22340-43218,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,Vegetation,26.68797171,-81.87774302,12/6/2022,Civic Center DMS,53,
745571-22344-43018,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,Vegetation,26.60848527,-81.61925345,12/10/2022,Civic Center DMS,60,
745571-22351-28591,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/17/2022,C and D,26.68132174,-81.86452285,12/17/2022,Civic Center DMS,53,
745571-22352-37328,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,C and D,26.6804915,-81.8634158,12/18/2022,Civic Center DMS,60,
745571-22352-51024,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,C and D,26.6789659,-81.8636109,12/18/2022,Civic Center DMS,57,
740148-22335-36287,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.7100345,-81.8531003,12/1/2022,Civic Center DMS,55,
740148-22335-61111,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.72992626,-81.83167148,12/1/2022,Civic Center DMS,51,
740148-22336-53211,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,C and D,26.7386704,-81.8282224,12/2/2022,Civic Center DMS,55,
740148-22347-40717,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,Vegetation,26.60503004,-81.59421318,12/13/2022,Civic Center DMS,62,
740034-22336-25344,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.48074176,-81.82598952,12/2/2022,Domestic Rd DMS,62,
749235-22339-30658,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.4930292,-82.0744008,12/5/2022,Pine Island DMS,74,
749235-22343-26243,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,C and D,26.4942769,-82.0705514,12/9/2022,Pine Island DMS,44,
749235-22345-30962,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,C and D,26.4970418,-82.0791035,12/11/2022,Pine Island DMS,57,
749235-22345-38771,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,C and D,26.4970482,-82.0789753,12/11/2022,Pine Island DMS,48,
749235-22348-28018,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,C and D,26.4945345,-82.0722055,12/14/2022,Pine Island DMS,57,
749235-22349-26780,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.4967368,-82.0803793,12/15/2022,Pine Island DMS,39,
749235-22349-37350,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.4963303,-82.0797233,12/15/2022,Pine Island DMS,74,
749235-22349-41270,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.497044,-82.0794271,12/15/2022,Pine Island DMS,57,
749235-22349-58776,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.4951537,-82.0711241,12/16/2022,Pine Island DMS,39,
749235-22350-37294,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,Vegetation,26.4943142,-82.0766042,12/16/2022,Pine Island DMS,52,
749235-22350-58873,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,C and D,26.4945237,-82.07621,12/16/2022,Pine Island DMS,57,
749235-22352-32474,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,Vegetation,26.4940276,-82.0770129,12/18/2022,Pine Island DMS,48,
749235-22352-53449,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,C and D,26.4939907,-82.0771421,12/18/2022,Pine Island DMS,48,
749235-22354-27215,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/20/2022,Vegetation,26.4966786,-82.080387,12/20/2022,Pine Island DMS,52,
749236-22335-55218,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,C and D,26.4972118,-82.0730974,12/1/2022,Pine Island DMS,57,
740039-22337-61143,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,Vegetation,26.71544301,-81.86630831,12/4/2022,Civic Center DMS,70,
740035-22335-50189,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.740484,-81.8562279,12/1/2022,Civic Center DMS,68,
740035-22344-28667,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,Vegetation,26.6326908,-81.5908766,12/10/2022,Civic Center DMS,64,
749737-22348-30477,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,Vegetation,26.57982501,-81.64407641,12/14/2022,Civic Center DMS,66,
749737-22352-58676,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,C and D,26.67796098,-81.86300372,12/18/2022,Civic Center DMS,55,
749738-22336-28349,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.69615853,-81.91611837,12/2/2022,Civic Center DMS,77,
749738-22339-56953,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.61315146,-81.6407502,12/5/2022,Civic Center DMS,68,
749738-22345-41917,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.57610859,-81.63409743,12/11/2022,Civic Center DMS,77,
749738-22347-33333,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,Vegetation,26.57621284,-81.63417684,12/13/2022,Civic Center DMS,72,
749738-22349-45329,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.74878413,-81.92308972,12/15/2022,Civic Center DMS,55,
749738-22350-51053,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,Vegetation,26.5566408,-81.609437,12/16/2022,Civic Center DMS,64,
740081-22348-42480,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,C and D,26.40572682,-81.89426859,12/14/2022,Lovers Key DMS,27,
740081-22350-44988,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,C and D,26.4057456,-81.894524,12/16/2022,Lovers Key DMS,20,
740081-22352-39307,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/18/2022,C and D,26.43827367,-81.9235084,12/18/2022,Lovers Key DMS,23,
740082-22336-49942,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,C and D,26.40477241,-81.88567678,12/2/2022,Lovers Key DMS,22,
740082-22336-51677,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,C and D,26.40465971,-81.88589051,12/2/2022,Lovers Key DMS,25,
740082-22339-57060,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,C and D,26.4066785,-81.89559725,12/5/2022,Lovers Key DMS,27,
740035-22348-39009,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/14/2022,Vegetation,26.7064536,-81.8990098,12/14/2022,Civic Center DMS,71,
740036-22335-39560,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.7334505,-81.8555748,12/1/2022,Civic Center DMS,46,
740036-22335-45516,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,Vegetation,26.7333778,-81.8554056,12/1/2022,Civic Center DMS,49,
740036-22338-50004,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,Vegetation,26.6331326,-81.594343,12/4/2022,Civic Center DMS,62,
749236-22335-61495,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/1/2022,C and D,26.4971751,-82.0714507,12/1/2022,Pine Island DMS,48,
749236-22336-48291,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/2/2022,Vegetation,26.4953471,-82.0713482,12/2/2022,Pine Island DMS,39,
749236-22337-27061,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,Vegetation,26.4948026,-82.0713435,12/3/2022,Pine Island DMS,61,
749236-22337-43076,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,C and D,26.4960025,-82.0714054,12/3/2022,Pine Island DMS,48,
749236-22339-27202,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,Vegetation,26.4928931,-82.0742656,12/5/2022,Pine Island DMS,57,
749236-22339-58400,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/5/2022,C and D,26.4930333,-82.0737912,12/5/2022,Pine Island DMS,61,
749236-22343-27441,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,C and D,26.4937911,-82.0703947,12/9/2022,Pine Island DMS,52,
749236-22343-59384,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,C and D,26.4971611,-82.0733355,12/9/2022,Pine Island DMS,35,
749236-22344-32041,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,C and D,26.4972322,-82.0736114,12/10/2022,Pine Island DMS,48,
740149-22340-27994,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,Vegetation,26.57402613,-81.67469203,12/6/2022,Civic Center DMS,59,
740149-22345-60013,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,Vegetation,26.56089701,-81.88166519,12/11/2022,Paige Field Airport DMS,63,
749236-22346-38096,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/12/2022,Vegetation,26.49723,-82.0774246,12/12/2022,Pine Island DMS,52,
749236-22347-31809,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/13/2022,Vegetation,26.4964103,-82.0765833,12/13/2022,Pine Island DMS,48,
749236-22349-58855,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/15/2022,Vegetation,26.4949326,-82.0713725,12/16/2022,Pine Island DMS,44,
749236-22350-31204,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,Vegetation,26.4946337,-82.076026,12/16/2022,Pine Island DMS,57,
749236-22350-37440,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/16/2022,Vegetation,26.4945143,-82.076855,12/16/2022,Pine Island DMS,48,
749237-22337-55495,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/3/2022,C and D,26.5015735,-82.0816433,12/3/2022,Pine Island DMS,45,
749237-22338-56787,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,C and D,26.5024723,-82.0821375,12/4/2022,Pine Island DMS,49,
749237-22340-31730,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,C and D,26.5065305,-82.0824251,12/6/2022,Pine Island DMS,53,
740082-22345-42980,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,C and D,26.4220415,-81.904295,12/11/2022,Lovers Key DMS,27,
749105-22340-47851,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/6/2022,Vegetation,26.6375774,-82.1231836,12/6/2022,Pine Island DMS,80,
749105-22342-33768,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/8/2022,C and D,26.6282311,-82.0718839,12/8/2022,Pine Island DMS,40,
749105-22344-39292,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,Vegetation,26.5876641,-82.1133399,12/10/2022,Pine Island DMS,71,
749105-22344-42405,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/10/2022,C and D,26.5085715,-82.0841387,12/10/2022,Pine Island DMS,58,
749105-22345-28064,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,C and D,26.5061593,-82.0837566,12/11/2022,Pine Island DMS,49,
749105-22345-30677,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/11/2022,C and D,26.5060451,-82.0839135,12/11/2022,Pine Island DMS,45,
740041-22338-38470,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/4/2022,Vegetation,26.70897887,-81.89087002,12/4/2022,Civic Center DMS,69,
749184-22343-51672,Lee County FL,Hurricane Ian FL,Crowder Gulf,Lee Co FL Ian Debris,12/9/2022,Vegetation,26.51662733,-81.8487703,12/9/2022,Domestic Rd DMS,64,
